Date,Home Team,Away Team,Period,Clock,Home Team Skaters,Away Team Skaters,Home Team Goals,Away Team Goals,Team,Player,Event,X Coordinate,Y Coordinate,Detail 1,Detail 2,Detail 3,Detail 4,Player 2,X Coordinate 2,Y Coordinate 2,isin_ozone_for_home_team,isin_ozone_for_away_team,zone_entry_success,Position,is_forward,Entry_Type,Game,Dumped,Played,timeline,Blayre Turnbull,Emma Maltais,Savannah Harmon,Abbey Murphy,Jamie Lee Rattray,Ashton Bell,Cayla Barnes,Hilary Knight,Jessie Eldridge,Julia Gosling,Taylor Heise,Jamie Bourbonnais,Rory Guilday,Sarah Nurse,Brianne Jenner,Jessica DiGirolamo,Sarah Fillier,Ella Shelton,Rebecca Gilmore,Grace Zumwinkle,Hayley Scamurra,Renata Fast,Megan Keller,Jocelyne Larocque,Marie-Philip Poulin,Kelly Pannek,Britta Curl,Lacey Eden,Alex Carpenter,Abby Roque,Tessa Janecke,Hannah Bilka,Laura Stacey,Kristin O'Neill,Haley Winn,Gabbie Hughes,Emily Clark,Erin Ambrose,Natalie Buchbinder,Sophie Jaques,Laila Edwards,Kirsten Simms,Caroline Harvey,Anna Wilgren,Nicole Gosling,Loren Gabel,Danielle Serdachny,Jennifer Gardiner,Anne Cherkowski,Allyson Simpson,Casey O'Brien,Y_coordinate_centered,us_powerplay,canada_powerplay
2023-11-11,Women - United States,Women - Canada,3,4:30,5,4,5,2,Women - Canada,Laura Stacey,Zone Entry,126,2,Dumped,,,,Haley Winn,,,False,True,False,F,True,Dumped,2023-11-11,True,False,930,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.5,1,0
2023-11-11,Women - United States,Women - Canada,3,4:23,5,4,5,2,Women - United States,Taylor Heise,Zone Entry,127,3,Carried,,,,Renata Fast,,,True,False,False,F,True,Carried,2023-11-11,False,False,937,1.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.5,1,0
2023-11-11,Women - United States,Women - Canada,3,4:05,5,4,5,2,Women - United States,Abbey Murphy,Zone Entry,127,77,Carried,,,,Ashton Bell,,,True,False,True,F,True,Carried,2023-11-11,False,False,955,1.0,0.0,0.0,1,0.0,1.0,0.0,1,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,1,0
2023-11-11,Women - United States,Women - Canada,3,3:18,5,4,5,2,Women - United States,Abby Roque,Zone Entry,128,5,Dumped,,,,Ella Shelton,,,True,False,False,F,True,Dumped,2023-11-11,True,False,1002,0.0,0.0,0.0,1,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0,1,0.0,1.0,0.0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.5,1,0
2023-11-11,Women - United States,Women - Canada,3,2:21,5,5,5,2,Women - United States,Hayley Scamurra,Zone Entry,127,2,Dumped,,,,Renata Fast,,,True,False,True,F,True,Dumped,2023-11-11,True,False,1059,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0,1,0.0,0.0,1.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.5,0,0
2023-11-11,Women - United States,Women - Canada,3,1:45,5,5,5,2,Women - United States,Savannah Harmon,Zone Entry,127,83,Dumped,,,,Renata Fast,,,True,False,False,D,False,Dumped,2023-11-11,True,False,1095,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,0,0
2023-11-11,Women - United States,Women - Canada,3,1:40,5,5,5,2,Women - Canada,Jamie Bourbonnais,Zone Entry,126,46,Carried,,,,Rory Guilday,,,False,True,True,D,False,Carried,2023-11-11,False,False,1100,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0,0
2023-11-11,Women - United States,Women - Canada,3,1:12,5,5,5,2,Women - Canada,Jessie Eldridge,Zone Entry,126,36,Carried,,,,Rory Guilday,,,False,True,True,F,True,Carried,2023-11-11,False,False,1128,0.0,0.0,1.0,0,1.0,1.0,0.0,0,1.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.5,0,0
2023-11-11,Women - United States,Women - Canada,3,0:59,5,5,5,2,Women - United States,Alex Carpenter,Zone Entry,127,45,Carried,,,,Ashton Bell,,,True,False,True,F,True,Carried,2023-11-11,False,False,1141,0.0,0.0,0.0,0,1.0,1.0,0.0,0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0
2023-11-11,Women - United States,Women - Canada,3,0:35,5,5,5,2,Women - United States,Laila Edwards,Zone Entry,127,2,Dumped,,,,Renata Fast,,,True,False,False,F,True,Dumped,2023-11-11,True,False,1165,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.5,0,0
2023-11-11,Women - United States,Women - Canada,3,0:27,5,5,5,2,Women - Canada,Brianne Jenner,Zone Entry,125,75,Dumped,,,,Megan Keller,,,False,True,False,F,True,Dumped,2023-11-11,True,False,1173,0.0,1.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,0,0
2023-11-11,Women - United States,Women - Canada,3,0:18,5,5,5,2,Women - Canada,Emma Maltais,Zone Entry,126,83,Carried,,,,Rory Guilday,,,False,True,False,F,True,Carried,2023-11-11,False,False,1182,0.0,1.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,0,0
2023-11-11,Women - United States,Women - Canada,3,0:12,5,5,5,2,Women - United States,Rory Guilday,Zone Entry,127,64,Played,,,,Sophie Jaques,,,True,False,False,D,False,Played,2023-11-11,False,True,1188,0.0,1.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0,0
2023-12-14,Women - Canada,Women - United States,1,19:08,5,5,0,0,Women - United States,Hannah Bilka,Zone Entry,126,2,Dumped,,,,Jamie Bourbonnais,,,False,True,False,F,True,Dumped,2023-12-14,True,False,52,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-40.5,0,0
2023-12-14,Women - Canada,Women - United States,1,18:13,5,5,0,0,Women - Canada,Laura Stacey,Zone Entry,124,15,Carried,,,,Savannah Harmon,,,True,False,True,F,True,Carried,2023-12-14,False,False,107,0.0,0.0,1.0,0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.5,0,0
2023-12-14,Women - Canada,Women - United States,1,17:35,5,5,0,0,Women - Canada,Jennifer Gardiner,Zone Entry,123,50,Carried,,,,Anna Wilgren,,,True,False,False,F,True,Carried,2023-12-14,False,False,145,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7.5,0,0
2023-12-14,Women - Canada,Women - United States,1,16:34,5,5,0,0,Women - Canada,Renata Fast,Zone Entry,124,83,Dumped,,,,Caroline Harvey,,,True,False,False,D,False,Dumped,2023-12-14,True,False,206,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,0,0
2023-12-14,Women - Canada,Women - United States,1,14:28,5,4,0,0,Women - Canada,Ella Shelton,Zone Entry,125,3,Dumped,,,,Savannah Harmon,,,True,False,True,D,False,Dumped,2023-12-14,True,False,332,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1,0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-39.5,0,1
2023-12-14,Women - Canada,Women - United States,1,13:47,5,5,0,0,Women - Canada,Sarah Nurse,Zone Entry,124,58,Played,,,,Megan Keller,,,True,False,False,F,True,Played,2023-12-14,False,True,373,0.0,0.0,1.0,1,0.0,0.0,0.0,1,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.5,0,0
2023-12-14,Women - Canada,Women - United States,1,13:43,5,5,0,0,Women - United States,Abbey Murphy,Zone Entry,126,7,Carried,,,,Nicole Gosling,,,False,True,False,F,True,Carried,2023-12-14,False,False,377,0.0,0.0,1.0,1,0.0,0.0,0.0,1,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-35.5,0,0
2023-12-14,Women - Canada,Women - United States,1,13:19,5,5,0,0,Women - Canada,Emily Clark,Zone Entry,124,61,Carried,,,,Megan Keller,,,True,False,False,F,True,Carried,2023-12-14,False,False,401,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,18.5,0,0
2023-12-14,Women - Canada,Women - United States,1,12:47,5,5,0,0,Women - Canada,Emily Clark,Zone Entry,124,52,Carried,,,,Haley Winn,,,True,False,False,F,True,Carried,2023-12-14,False,False,433,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.5,0,0
2023-12-14,Women - Canada,Women - United States,1,12:41,5,5,0,0,Women - United States,Britta Curl,Zone Entry,126,74,Carried,,,,Ella Shelton,,,False,True,False,F,True,Carried,2023-12-14,False,False,439,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,0,0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.5,0,0
2023-12-14,Women - Canada,Women - United States,1,12:31,5,5,0,0,Women - Canada,Julia Gosling,Zone Entry,124,82,Carried,,,,Haley Winn,,,True,False,True,F,True,Carried,2023-12-14,False,False,449,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0,0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.5,0,0
2023-12-14,Women - Canada,Women - United States,1,10:48,5,4,1,0,Women - Canada,Jamie Bourbonnais,Zone Entry,124,19,Played,,,,Cayla Barnes,,,True,False,False,D,False,Played,2023-12-14,False,True,552,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-23.5,0,1
2023-12-14,Women - Canada,Women - United States,1,10:45,5,4,1,0,Women - United States,Cayla Barnes,Zone Entry,126,82,Carried,,,,Jamie Bourbonnais,,,False,True,False,D,False,Carried,2023-12-14,False,False,555,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,39.5,0,1
2023-12-14,Women - Canada,Women - United States,1,10:17,5,4,1,0,Women - Canada,Brianne Jenner,Zone Entry,124,81,Carried,,,,Rory Guilday,,,True,False,True,F,True,Carried,2023-12-14,False,False,583,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,0,1
2023-12-14,Women - Canada,Women - United States,1,9:23,5,5,1,0,Women - Canada,Laura Stacey,Zone Entry,124,3,Dumped,,,,Anna Wilgren,,,True,False,False,F,True,Dumped,2023-12-14,True,False,637,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.5,0,0
2023-12-14,Women - Canada,Women - United States,1,8:39,5,5,1,0,Women - Canada,Ella Shelton,Zone Entry,125,7,Dumped,,,,Anna Wilgren,,,True,False,False,D,False,Dumped,2023-12-14,True,False,681,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-35.5,0,0
2023-12-14,Women - Canada,Women - United States,1,8:35,5,5,1,0,Women - United States,Abby Roque,Zone Entry,126,31,Carried,,,,Ella Shelton,,,False,True,True,F,True,Carried,2023-12-14,False,False,685,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-11.5,0,0
2023-12-14,Women - Canada,Women - United States,1,8:11,5,5,1,0,Women - Canada,Jennifer Gardiner,Zone Entry,125,12,Dumped,,,,Haley Winn,,,True,False,True,F,True,Dumped,2023-12-14,True,False,709,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-30.5,0,0
2023-12-14,Women - Canada,Women - United States,1,6:45,5,5,1,0,Women - Canada,Ashton Bell,Zone Entry,124,66,Dumped,,,,Savannah Harmon,,,True,False,False,D,False,Dumped,2023-12-14,True,False,795,0.0,0.0,1.0,1,0.0,1.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0,0
2023-12-14,Women - Canada,Women - United States,1,6:30,5,5,1,0,Women - Canada,Emily Clark,Zone Entry,125,4,Carried,,,,Cayla Barnes,,,True,False,True,F,True,Carried,2023-12-14,False,False,810,0.0,0.0,0.0,1,0.0,0.0,1.0,1,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.5,0,0
2023-12-14,Women - Canada,Women - United States,1,5:42,5,5,1,0,Women - United States,Hilary Knight,Zone Entry,126,60,Carried,,,,Renata Fast,,,False,True,True,F,True,Carried,2023-12-14,False,False,858,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.5,0,0
2023-12-14,Women - Canada,Women - United States,1,4:48,5,5,1,0,Women - United States,Caroline Harvey,Zone Entry,126,70,Dumped,,,,Renata Fast,,,False,True,False,D,False,Dumped,2023-12-14,True,False,912,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,1.0,0.0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,27.5,0,0
2023-12-14,Women - Canada,Women - United States,1,4:31,5,5,1,0,Women - Canada,Loren Gabel,Zone Entry,123,83,Played,,,,Savannah Harmon,,,True,False,False,F,True,Played,2023-12-14,False,True,929,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40.5,0,0
2023-12-14,Women - Canada,Women - United States,1,3:55,5,5,1,0,Women - United States,Kirsten Simms,Zone Entry,126,2,Dumped,,,,Jamie Bourbonnais,,,False,True,True,F,True,Dumped,2023-12-14,True,False,965,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-40.5,0,0
2023-12-14,Women - Canada,Women - United States,1,3:49,5,5,1,1,Women - Canada,Marie-Philip Poulin,Zone Entry,124,40,Dumped,,,,Megan Keller,,,True,False,False,F,True,Dumped,2023-12-14,True,False,971,1.0,0.0,0.0,0,0.0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0,1,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,0,0
2023-12-14,Women - Canada,Women - United States,1,3:41,5,5,1,1,Women - United States,Lacey Eden,Zone Entry,126,85,Dumped,,,,Ella Shelton,,,False,True,True,F,True,Dumped,2023-12-14,True,False,979,1.0,0.0,0.0,0,0.0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0,1,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,0,0
2023-12-14,Women - Canada,Women - United States,1,2:43,5,5,1,2,Women - Canada,Jocelyne Larocque,Zone Entry,125,1,Dumped,,,,Caroline Harvey,,,True,False,False,D,False,Dumped,2023-12-14,True,False,1037,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.5,0,0
2023-12-14,Women - Canada,Women - United States,1,0:44,4,5,1,2,Women - United States,Abbey Murphy,Zone Entry,126,79,Dumped,,,,Jocelyne Larocque,,,False,True,False,F,True,Dumped,2023-12-14,True,False,1156,1.0,1.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,1,0
2023-12-14,Women - Canada,Women - United States,1,0:24,4,5,1,2,Women - Canada,Sarah Nurse,Zone Entry,125,16,Carried,,,,Caroline Harvey,,,True,False,False,F,True,Carried,2023-12-14,False,False,1176,0.0,1.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.5,1,0
2023-12-14,Women - Canada,Women - United States,1,0:17,4,5,1,2,Women - United States,Hilary Knight,Zone Entry,126,84,Carried,,,,Ella Shelton,,,False,True,True,F,True,Carried,2023-12-14,False,False,1183,0.0,1.0,0.0,1,0.0,1.0,0.0,1,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5,1,0
